RES_ID,RESPONSE,LABEL
TRA1,"Alat-alat Serpih (Flakes) Berasal dari zaman Paleolitikum atau masa berburu dan mengumpulkan makanan. Kegunaan : alat-alat serpih yang terbuat dari pecahan batu kecil ini digunakan sebagai perangkat pemotong daging, ataupun pisau. Salah satu fungsi alat serpih (flakes) adalah untuk proses memisahkan kulit binatang dari dagingnya. Hal itu dapat memudahkan manusia purba mengolah daging dan kulit untuk berbagai keperluan. - Alat serpih seringkali disebut sebagai flakes yang digunakan oleh Homo Soloensis dan Homo Wajakensis. Alat serpih pernah ditemukan di daerah Sangiran dan Gombong (Jawa Tengah), serta Cabbenge, Flores.",1
TRA2,"Berasal dari zaman Paleolithikum. Manusia pendukung: Meganthropus Erectus, Pithecanthropus Mojokertensis, Homo Erectus, Homo Wajakensis Fungsi: mengolah makananan (daging), membelah kayu/tumbuuhan, mencari umbi-umbian, dsb.",0
TRA3,"Kapak genggam, adalah kapak yang digunakan pada zaman pleistosen tengah, kapak ini ditemukan pada tahun 1935 oleh Von Koenighswald, di pacitan, jawa timur. Dan manusia pendukung di zaman Pleistosen tangah adalah Pithecanthropus Erectus dan Pithecanthropus Soloensis",0
TRA4,batu batu dari peninggalan masakuno,0
TRA5,"berasal dari zaman mesolitikum, manusia pendukung di zaman mesolitikum contohnya suku irian, suku atca, dll. fungsi dari kebudayaan tersebut untuk berburu, menangkap ikan, mengumpulkan ubi dan buah - buahan",0
TRA6,kapak tersebut berasal dari zaman paleolitikum dimana manusia purba nya menggunakan alat dari batu yang masi blm diasah alias kasar.Kehidupan pada zaman ini masi belum memiliki tempat tinggal atau nomaden manusia pendukung nya berupa: -homo soloensis -Phitecanthropus erectus,0
TRA7,"Gambar tersebut berasal dari Zaman Batu, kebudayaannya menggunakan battu untuk kegiatan sehari hari. Manusia yang mendukung adalah Manusia Purba, fungsinya batu dijadiikan sebagai senjata unttuk berburu, dijadikan alat untuk bercocok tanam, dan dijadikan sebagai alat pemotong",0
TRA8,Zaman paleolitikum. Alat serpih digunakan oleh Homo Soloensis dan Homo Wajakensis digunakan untuk mengolah hasil buruan seperti memotong daging,0
TRA9,Berasal dari pleistosen tengah manusia pendukung : pithecantropus erectus Fungsinya sebagai untuk alat berburu atau bisa juga sebagai untuk mengolah hasil buruan/makanan,0
TRA10,"Gambar di atas merupakan alat-alat serpih (flakes). Alat serpih tersebut berasal dari zaman paleolitikum. Alat serpih juga berguna untuk menusuk, memotong, dan melubangi kulit binatang. Alat serpih juga digunakan oleh Homo Soloensis dan Homo Wajakensis.",0
TRA11,"Batu tersebut merupaan Kapak genggam yang berasal dari Plaistosen Tengah, Pithecantropus Erectus salah satu dari pendukung dari kebudayaan ini.Kapak ini berfungsi untuk berburu pada zaman itu.",0
TRA12,"berasal dari jaman mesolitikum, manusia pedukung pada zaman ini yaitu adanya suku irian, suku atca,suku aborigin dan sebagainya. fungsi dari hasil kebudayaan ini adalah untuk berburu, menangkap ikan, mengumpulkan buah-buahan dan ubi-ubian",0
TRA13,"kapak genggam berasal dari zaman paleolitikum fungsi dari kapak genggam adalah untuk menusuk, memotong, dan melubangi kulit binatang. manusia pendukung pada zaman paleolitikum adalah Homo Wajakensis, Pithecanthropus erectus, Homo Soloensis, dan Meganthropus.",0
TRA14,"Kebudayaan yang ada digambar di atas, adalah kebudayaan Flakes atau biasa disebut alat - alat serpih, kebudayaan ini ada pada zaman paleolitikum. Alat serpih ini adalah akat perkakas kecil, yang terbuat dari batu dan digunakan untuk membantu manusia purba bertahan hidup dengan melakukan hal - hal sederhana seperti, memotong benda atau berburu hewan. Alat - alat serpih masih kasar/menyerupai batu asli, belum ada pembentukan. Sisi runcing masih terlihat dengan jelas. Ciri - Ciri Alat serpih : - Alat dari bahan batuan seperti batu tufa, gamping dan endap. - Bentuknya surut (serut ujung, serut cekung, serut gigir) dan lancip (lengkung dan oval), Ada juga alat serupa yang bentuknya membulat, meruncing dan cekung. - Ukurannya kecil, antara 2 hingga 10 cm. - Bentuknya memperlihatkan kerucut pukul yang jelas. Fungsi Alat Serpih : - Sebagai alat pemotong (pisau alami) - Digunakan untuk menguliti hewan - Alat untuk menghaluskan (kalau zaman sekarang itu ulekan) - Alat penggaruk mencari umbi - umbian di tanah. Jenis Alat Serpih : - Bilah - Besar - Kapak penetak Manusia pendukung dari kebudayaan ini adalah manusia jenis Homo. Yaitu Homo Soloensis dan Homo Wajakensis",1
TRA15,"benda tersebut adalah benda yang berasal di zaman paleolitikum, dimana masih menggunakan batu sebagai alat bantu, alat ini digunakan untuk berburu, dan mengolah hasil buru. dan manusia pendukung kebudayaan ini adalah manusia purba yang hidup di zaman paleolitikum, seperti pithecantropus erectus, mojokertensis, dan homo soloensis",1
